"","Country.Name","Region","IncomeGroup","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"1","Aruba","Latin America & Caribbean","High income",98.79692078,98.79692078,98.79692078,98.79692078,98.79692078,98.79692078,98.79692078,98.79692078,98.79692078,98.79692078,98.79692078,98.79692078,98.79692078,98.79692078,98.79692078,98.79692078,98.79692078,98.79692078,98.79692078,98.79692078,98.79692078,98.79692078,98.79692078,98.79692078,98.79692078,98.79692078,98.79692078,98.79692078,98.79692078,98.79692078,98.79692078,98.79692078,98.79692078,98.79692078,98.79692078,98.79692078,98.79692078,98.79692078,98.79692078,98.79692078,96.51616669,97.97286987,100.5206833,99.09117126,97.25244141,95.9417572,97.35636902,102.5597534,94.64913177,96.73602295,95.82353973,97.02787781,111.1597672,111.1597672,111.1597672,111.1597672,111.1597672,111.1597672,111.1597672,111.1597672,111.1597672
"2","Afghanistan","South Asia","Low income",8.306420326,8.306420326,8.306420326,8.306420326,8.306420326,8.306420326,8.306420326,8.306420326,8.306420326,8.306420326,8.306420326,9.315270424,10.30276012,10.77583027,10.91069031,11.37271023,12.27649021,13.13156033,13.82176018,15.29301548,16.76427078,19.32814026,10.59393024,11.48250532,12.3710804,13.10009956,12.09805012,12.64994526,13.2018404,12.65581036,10.84996033,15.5900898,15.50703001,15.42397022,21.44198036,20.82245064,19.406145575,17.98984051,16.573535445,15.15723038,13.740925315,12.32462025,12.43675518,12.54889011,17.5680809,18.61680984,28.25587082,28.49333954,38.19398117,44.42037964,50.5672493,51.75690842,53.61804962,53.57513046,52.582901,51.66994858,51.65594101,53.64319992,55.42520905,55.42520905,55.42520905
"3","Angola","Sub-Saharan Africa","Lower middle income",5.767479897,5.767479897,5.767479897,5.767479897,5.767479897,5.767479897,5.767479897,5.767479897,5.767479897,5.767479897,5.767479897,5.767479897,6.34224987,7.056640148,7.267524147,7.478408146,7.689292145,7.900176144,8.111060143,9.3975000365,10.68393993,13.76513958,9.689319611,8.707209587,10.65703964,8.989850044,10.12963963,9.746310234,8.178429604,9.058750153,8.403450012,8.934370041,10.09932995,10.21932157,10.33931319,10.45930481,10.57929643,10.69928805,10.81927967,10.74742985,12.26628017,13.85371971,14.98359013,16.0345683133333,17.0855464966667,18.13652468,19.1875028633333,20.2384810466667,21.28945923,22.69255066,26.25922012,26.48254013,31.320327758,36.158115386,40.995903014,45.833690642,50.67147827,50.67147827,50.67147827,50.67147827,50.67147827
"4","Albania","Europe & Central Asia","Upper middle income",84.97425842,84.97425842,84.97425842,84.97425842,84.97425842,84.97425842,84.97425842,84.97425842,84.97425842,84.97425842,84.97425842,84.97425842,84.97425842,84.97425842,84.97425842,84.97425842,84.97425842,85.74204254,86.50982666,88.25524902,90.19371033,91.18641663,87.04559326,82.00112152,82.24952698,85.28296661,88.39248657,87.83217621,88.60356903,88.80329895,90.08174133,90.89363098,77.71475983,70.33512115,68.72905731,68.67848969,67.86755371,69.36618042,71.31360626,71.5446701,71.07807922,72.53716278,72.86855316,75.24343872,74.80220795,77.90939331,79.18955231,82.20059204,84.12509155,85.69499207,88.10388947,89.79815674,92.28983307,96.25608063,97.68486786,97.38848114,95.71499634,95.26589203,95.43232727,95.08659363,95.08659363
"5","Andorra","Europe & Central Asia","High income",15.36828995,15.36828995,15.36828995,15.36828995,15.36828995,15.36828995,15.36828995,15.36828995,15.36828995,15.36828995,15.36828995,15.36828995,14.71605968,13.81630993,17.33540916,25.93453026,34.13827133,36.3242280128571,38.5101846957143,40.6961413785714,42.8820980614286,45.0680547442857,47.2540114271429,49.43996811,49.43996811,49.43996811,49.43996811,49.43996811,49.43996811,49.43996811,49.43996811,49.43996811,49.43996811,49.43996811,49.43996811,49.43996811,49.43996811,49.43996811,49.43996811,49.43996811,49.43996811,49.43996811,49.43996811,49.43996811,49.43996811,49.43996811,49.43996811,49.43996811,49.43996811,49.43996811,49.43996811,49.43996811,49.43996811,49.43996811,49.43996811,49.43996811,49.43996811,49.43996811,49.43996811,49.43996811,49.43996811
"6","Arab World","","",26.07959,26.07959,26.07959,26.07959,26.07959,26.07959,26.07959,26.07959,26.07959,26.07959,26.07959,26.23578,26.68959,27.6599,28.63415,30.19063,31.92165,33.94915,35.9055,37.4707,38.71899,39.61999,41.23593,42.45932,43.87358,45.48859,47.50054,48.7597,49.29458,50.0426,52.89913,52.97851,51.7615,52.43686,54.45597,54.44493,54.39281,55.75329,57.20931,58.74999,60.0535,61.51705,62.5932,64.30119,65.96912,65.82756,65.49966,64.36051,64.71997,66.2956,67.28549,69.58947,70.49937,69.19179,69.76124,70.56935,70.79039,71.27309,71.87227,72.5552,72.5552
"7","United Arab Emirates","Middle East & North Africa","High income",19.33243942,19.33243942,19.33243942,19.33243942,19.33243942,19.33243942,19.33243942,19.33243942,19.33243942,19.33243942,19.33243942,19.33243942,20.2607708,19.43058014,17.11923027,20.25925064,29.18272972,30.66062927,32.23854065,37.28166962,44.66725922,52.5365715,55.81095886,59.12768936,63.55963898,66.25673676,67.41887665,59.95046997,57.76147842,58.35514832,60.82873154,65.48999023,68.19394684,72.10059357,77.72505951,81.7537384,80.410762785,79.06778717,79.17507935,80.0733133994444,80.9715474488889,81.8697814983333,82.7680155477778,83.6662495972222,84.5644836466667,85.4627176961111,86.3609517455556,87.259185795,88.1574198444444,89.0556538938889,89.9538879433333,90.8521219927778,91.7503560422222,92.6485900916667,93.5468241411111,94.4450581905556,95.34329224,104.9479294,104.9479294,104.9479294,104.9479294
"8","Argentina","Latin America & Caribbean","Upper middle income",44.81985092,44.81985092,44.81985092,44.81985092,44.81985092,44.81985092,44.81985092,44.81985092,44.81985092,44.81985092,44.81985092,45.82767105,47.54899979,49.91176987,52.63312912,54.19427872,55.63600922,55.54570007,55.44947815,55.26866913,56.16939163,57.42667007,59.16987991,59.78237915,65.27954102,70.21240997,70.09198761,69.81562805,70.3232193,70.906398775,71.48957825,72.31278992,71.4236704533333,70.5345509866667,69.64543152,74.258140565,78.87084961,75.34275818,81.25853729,92.60516357,95.93660736,96.84546661,95.89910126,94.96169281,94.50717163,92.76067352,91.81352997,91.91613007,93.23705292,96.61971283,99.50125885,101.5350037,103.4764786,105.0414124,106.0355606,106.9464722,108.4623337,108.7335968,108.7335968,108.7335968,108.7335968
"9","Armenia","Europe & Central Asia","Upper middle income",92.10370636,92.10370636,92.10370636,92.10370636,92.10370636,92.10370636,92.10370636,92.10370636,92.10370636,92.10370636,92.10370636,92.10370636,92.10370636,92.10370636,92.10370636,92.10370636,92.10370636,92.10370636,92.10370636,92.10370636,92.10370636,92.10370636,92.10370636,92.10370636,92.10370636,92.10370636,92.10370636,92.10370636,92.10370636,92.10370636,92.10370636,92.10370636,92.32685852,94.74469757,96.62906647,94.98273468,93.33640289,93.23616028,80.43602753,80.05667877,92.1519928,88.28202057,88.6365915933333,88.9911626166667,89.34573364,92.05428314,94.94132996,96.42764282,94.97048187,100.125618,104.7133179,93.13488007,89.51621628,85.89755249,85.88350677,86.00588989,85.05415344,84.10241699,83.15068054,86.47232819,86.47232819
"10","American Samoa","East Asia & Pacific","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","Antigua and Barbuda","Latin America & Caribbean","High income",84.66300964,84.66300964,84.66300964,84.66300964,84.66300964,84.66300964,84.66300964,84.66300964,84.66300964,84.66300964,84.66300964,84.66300964,84.66300964,59.85383987,85.40326691,81.50588989,87.21257019,89.53083038,75.59618378,77.1664063621429,78.7366289442857,80.3068515264286,81.8770741085714,83.4472966907143,85.0175192728571,86.587741855,88.1579644371429,89.7281870192857,91.2984096014286,92.8686321835714,94.4388547657143,96.0090773478571,97.57929993,95.3396101025,93.099920275,90.8602304475,88.62054062,86.3808507925,84.141160965,81.9014711375,79.66178131,83.7450583371429,87.8283353642857,91.9116123914286,95.9948894185714,100.078166445714,104.161443472857,108.2447205,118.1270523,116.0428467,112.7958298,110.9229431,109.5244293,108.2522812,106.9801331,108.2302322,108.7194595,109.2086868,111.1960373,111.1960373,111.1960373
"12","Australia","East Asia & Pacific","High income",81.09338379,81.09338379,81.09338379,81.09338379,81.09338379,81.09338379,81.09338379,81.09338379,81.09338379,81.09338379,81.09338379,83.4090954339131,85.7248070778261,88.0405187217391,90.3562303656522,92.6719420095652,94.9876536534783,97.3033652973913,99.6190769413043,101.934788585217,104.25050022913,106.566211873043,108.881923516957,111.19763516087,113.513346804783,115.829058448696,118.144770092609,120.460481736522,122.776193380435,125.091905024348,127.407616668261,129.723328312174,132.039039956087,134.3547516,132.6182709,143.2338715,148.6360016,152.9359741,153.171067961111,153.406161822222,153.641255683333,153.876349544444,154.111443405556,154.346537266667,154.581631127778,154.816724988889,155.05181885,155.286912711111,155.522006572222,155.757100433333,155.992194294444,156.227288155556,156.462382016667,156.697475877778,156.932569738889,157.1676636,153.0131989,150.3114777,132.7728882,132.7728882,132.7728882
"13","Austria","Europe & Central Asia","High income",88.6934433,88.6934433,88.6934433,88.6934433,88.6934433,88.6934433,88.6934433,88.6934433,88.6934433,88.6934433,88.6934433,88.6934433,89.102430726,89.511418152,89.920405578,90.329393004,90.73838043,91.067082212,91.395783994,91.724485776,92.053187558,92.38188934,91.18524933,92.10241699,91.97628784,93.78588867,97.10359192,97.88426208,98.55265045,99.04705048,101.1708984,102.7996521,104.8058701,106.293541,106.8246384,106.5847092,105.6503296,105.1229706,97.74472809,98.44409943,98.69606018,98.95749664,99.02117157,99.47920227,99.52355957,100.3533478,100.3299637,99.70886993,99.42073059,99.64984894,98.80721283,98.06147003,97.84332275,99.19738007,99.66307831,100.3209991,100.9630203,100.4552078,99.95783997,99.95783997,99.95783997
"14","Azerbaijan","Europe & Central Asia","Upper middle income",92.82273865,92.82273865,92.82273865,92.82273865,92.82273865,92.82273865,92.82273865,92.82273865,92.82273865,92.82273865,92.82273865,92.82273865,92.82273865,92.82273865,92.82273865,92.82273865,92.82273865,92.82273865,92.82273865,92.82273865,92.82273865,92.82273865,93.466537478,94.110336306,94.754135134,95.397933962,96.04173279,95.9073155733333,95.7728983566667,95.63848114,91.71736908,91.17508698,91.94464874,91.30049133,87.71376038,85.37412262,75.49916077,73.84934235,74.8317584119048,75.8141744738095,76.7965905357143,77.779006597619,78.7614226595238,79.7438387214286,80.7262547833333,81.7086708452381,82.6910869071428,83.6735029690476,84.6559190309524,85.6383350928571,86.6207511547619,87.6031672166667,88.5855832785714,89.5679993404762,90.5504154023809,91.5328314642857,92.5152475261905,93.4976635880952,94.48007965,94.77548981,94.77548981
"15","Burundi","Sub-Saharan Africa","Low income",1.78828001,1.78828001,1.78828001,1.78828001,1.78828001,1.78828001,1.78828001,1.78828001,1.78828001,1.78828001,1.78828001,1.78828001,1.856379986,1.396550059,1.733659983,2.107059956,2.279020071,2.256910086,2.404730082,2.524650097,2.569639921,2.936439991,3.12432003,3.023770094,3.223949909,3.575459957,3.827490091,4.229710102,4.449779987,4.896409988,5.220759869,5.862649918,6.241630077,6.918029785,7.315803528125,7.71357727125,8.111351014375,8.5091247575,8.906898500625,9.30467224375,9.702445986875,10.10021973,10.43820953,10.5594101,11.96858978,12.98392963,14.13834,15.08487034,17.604825495,20.12478065,23.29063034,26.12249947,28.71599007,33.41146851,39.4112587,44.34693146,47.47816849,49.25442886,48.46501923,45.09125137,45.09125137
"16","Belgium","Europe & Central Asia","High income",81.9464798,81.9464798,81.9464798,81.9464798,81.9464798,81.9464798,81.9464798,81.9464798,81.9464798,81.9464798,81.9464798,81.9464798,83.66767883,84.2145462,84.60318756,83.93174744,83.64763641,84.80814362,86.90569305,88.10341644,88.9119873,90.09131622,92.08065033,92.39891815,95.30458069,97.74851227,99.40010071,99.75166321,100.6717682,101.0885162,101.3893738,101.6770477,102.7464905,141.3999176,144.5062866,146.5032959,146.3620148,144.860427866667,143.358840933333,141.857254,144.8762817,153.801239,155.9069672,158.6302795,153.4053345,159.8901367,161.0192108,159.514267,158.7434082,156.6383667,156.8615265,156.6331635,157.7947693,160.9192352,162.2993469,163.9347229,161.0331573,158.5418549,155.9610748,155.9610748,155.9610748
"17","Benin","Sub-Saharan Africa","Lower middle income",4.310450077,4.310450077,4.310450077,4.310450077,4.310450077,4.310450077,4.310450077,4.310450077,4.310450077,4.310450077,4.310450077,4.310450077,5.206890106,6.415170193,7.171189785,8.333230019,8.67385006,9.254899979,10.13947964,10.90758991,12.41924953,15.45168972,18.4874897,21.22417068,20.14871979,18.9919796,16.34087944,15.1324501,15.6217700608333,16.1110900216667,16.6004099825,17.0897299433333,17.5790499041667,18.068369865,18.5576898258333,19.0470097866667,19.5363297475,20.0256497083333,20.5149696691667,21.00428963,21.83777046,23.6702404,25.66651917,27.0311203,28.8885994,31.7798837971429,34.6711681942857,37.5624525914286,40.4537369885714,43.3450213857143,46.2363057828571,49.12759018,52.546604155,55.96561813,56.23654175,58.8467598,59.04251862,59.04251862,59.04251862,59.04251862,59.04251862
"18","Burkina Faso","Sub-Saharan Africa","Low income",1.283669949,1.283669949,1.283669949,1.283669949,1.283669949,1.283669949,1.283669949,1.283669949,1.283669949,1.283669949,1.283669949,1.283669949,1.317170024,1.401350021,1.62816,1.70472002,1.742269993,1.909659982,2.003109932,2.13312006,2.484339952,2.643610001,2.951489925,2.991329908,3.212879896,3.806230068,4.513770103,5.157660007,5.805190086,6.606040001,6.891890049,7.229269981,7.477809906,7.934559822,8.290249825,8.5908178334,8.8913858418,9.1919538502,9.4925218586,9.793089867,10.42247963,10.63871956,11.35689497,12.07507038,13.25078964,14.29878044,15.04074955,16.16699028,18.91509056,20.29426003,21.90269089,23.83592987,25.93309021,28.36595917,30.35403061,33.71873093,35.78715134,38.11724854,40.70972824,41.31110001,41.31110001
"19","Bangladesh","South Asia","Lower middle income",20.75938034,20.75938034,20.75938034,20.75938034,20.75938034,20.75938034,20.75938034,20.75938034,20.75938034,20.75938034,20.75938034,20.75938034,20.75938034,20.75938034,19.77976036,18.80014038,17.8205204,17.55979919,17.39768505,17.23557091,18.99373055,16.85020065,18.584205625,20.3182106,20.91304016,20.56513977,20.22071075,20.62133026,20.52153015,20.37590027,20.90838051,23.94032311625,26.9722657225,30.00420832875,33.036150935,36.06809354125,39.1000361475,42.13197875375,45.16392136,48.33118057,49.76398849,51.03987122,52.19578934,51.93294144,48.3519783,46.96282959,47.52978134,48.30105972,46.24111938,49.99824142,51.63769913,52.43136978,55.20996857,60.16873932,62.89896393,65.62918854,71.41584015,69.66316986,72.69059753,72.55812836,72.55812836
"20","Bulgaria","Europe & Central Asia","Upper middle income",89.79611206,89.79611206,89.79611206,89.79611206,89.79611206,89.79611206,89.79611206,89.79611206,89.79611206,89.79611206,89.79611206,89.79611206,90.79490662,92.04534912,93.62368774,94.94631958,90.71848297,93.55718231,92.06024933,89.434021,89.71346283,90.16822052,90.96820068,91.78655243,91.98879242,93.26184845,98.88510895,100.026123,101.7010574,102.2375107,98.79859161,97.70150757,95.78276825,92.86282349,90.05886078,91.73722839,92.63237762,92.24411774,91.69548798,91.94560242,92.78795624,93.85347748,95.29589081,86.75478363,88.74053955,89.22805786,89.74011993,90.23805237,89.43395996,88.74194336,90.22619629,93.75525665,94.69573212,101.4531631,104.1487808,102.2722702,99.67707825,98.18347168,96.82090759,96.82090759,96.82090759
"21","Bahrain","Middle East & North Africa","High income",50.62672043,50.62672043,50.62672043,50.62672043,50.62672043,50.62672043,50.62672043,50.62672043,50.62672043,50.62672043,50.62672043,50.62672043,50.37171173,51.70991898,55.08573914,58.61901093,60.37620163,61.65148163,65.87055969,68.42624664,58.99552155,64.28224945,70.33316803,84.11666107,85.50047302,92.26914215,97.39945221,94.31079865,91.6904068,90.40003967,86.93154144,99.43728638,98.49221802,101.8405838,105.1617432,106.1283569,104.2143173,97.35269928,96.02433777,94.61630249,97.56947327,97.96576691,94.30005646,94.26097107,95.3710022,96.20007324,96.39720917,94.094760895,91.79231262,91.98146057,92.85565186,95.29779816,91.67199707,96.67333984,98.94239807,102.1602402,103.8538437,102.2033768,98.59906769,97.11241913,97.11241913
"22","Bahamas, The","Latin America & Caribbean","High income",90.76348877,90.76348877,90.76348877,90.76348877,90.76348877,90.76348877,90.76348877,90.76348877,90.76348877,90.76348877,90.76348877,90.76348877,90.73925018,90.3444519,98.64115906,106.1096497,106.199913,103.6182155425,101.036518085,98.4548206275,95.87312317,90.34744263,89.36834717,89.1701889,94.71453094,86.11534119,86.3056488,92.80970001,90.4504979433333,88.0912958766667,85.73209381,87.17424011,95.86184692,95.88069153,89.80233765,86.8323822,84.42551422,82.01864624,79.77472687,77.5308075,82.3135808333333,87.0963541666667,91.8791275,89.02750778,86.17588806,88.45793152,89.68250275,93.1100235,92.15827942,90.24461365,89.35462952,84.98634338,85.76167297,76.89482117,81.41914368,66.38839722,73.40247345,79.36180115,69.47309113,69.47309113,69.47309113
"23","Bosnia and Herzegovina","Europe & Central Asia","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","Belarus","Europe & Central Asia","Upper middle income",90.10762787,90.10762787,90.10762787,90.10762787,90.10762787,90.10762787,90.10762787,90.10762787,90.10762787,90.10762787,90.10762787,90.10762787,91.85532379,94.02249908,96.5411377,97.27603149,97.65984344,97.70339203,97.37461853,97.38752747,98.25019836,99.18878937,99.80648041,100.449707,100.7717819,100.749649,100.4003677,100.3010635,99.5668869,98.80796814,97.34259796,93.85092926,93.12220764,92.19728851,93.05457306,94.40019989,95.76133728,95.49623871,86.66413879,89.190283961,91.716429132,94.242574303,96.768719474,99.294864645,101.821009816,104.347154987,106.873300158,109.399445329,111.9255905,110.7479019,108.225441,107.3914185,107.2134399,105.4282608,105.52314,105.4690018,104.7959213,103.5134583,102.4395294,102.4395294,102.4395294
"25","Belize","Latin America & Caribbean","Upper middle income",54.2193718,54.2193718,54.2193718,54.2193718,54.2193718,54.2193718,54.2193718,54.2193718,54.2193718,54.2193718,54.2193718,54.2193718,54.2193718,54.2193718,54.2193718,54.2193718,54.2193718,54.2193718,54.2193718,54.2193718,54.2193718,53.01934814,52.45795822,53.8007888775,55.143619535,56.4864501925,57.82928085,60.58060074,60.62339592,60.6661911,60.70898628,60.75178146,63.29623667,65.84069188,68.38514709,67.20717621,66.4391098025,65.671043395,64.9029769875,64.13491058,67.98631287,70.59146881,73.76789093,76.94431305,78.25524902,76.46658325,76.66667175,75.31014252,74.79151154,74.39433289,75.30957794,75.951828,78.31773376,80.07402802,79.76219177,80.65795135,87.00610352,84.04007721,85.37245941,86.38567352,86.38567352
"26","Bermuda","North America","High income",80.01499939,80.01499939,80.01499939,80.01499939,80.01499939,80.01499939,80.01499939,80.01499939,80.01499939,80.01499939,80.01499939,80.01499939,78.71224213,83.39795685,78.47509766,80.08178711,81.33535767,91.26756287,90.36186218,92.46045685,97.41995239,96.4574130804762,95.4948737709524,94.5323344614286,93.5697951519048,92.607255842381,91.6447165328571,90.6821772233333,89.7196379138095,88.7570986042857,87.7945592947619,86.8320199852381,85.8694806757143,84.9069413661905,83.9444020566667,82.9818627471429,82.0193234376191,81.0567841280952,80.0942448185714,79.1317055090476,78.1691661995238,77.20662689,76.41445923,77.408638,79.44094849,78.70262909,75.16220093,75.7149086025,76.267616275,76.8203239475,77.37303162,76.69093323,76.49401855,77.01531219,76.77734375,76.95237732,76.95237732,76.95237732,76.95237732,76.95237732,76.95237732
"27","Bolivia","Latin America & Caribbean","Lower middle income",27.07554054,27.07554054,27.07554054,27.07554054,27.07554054,27.07554054,27.07554054,27.07554054,27.07554054,27.07554054,27.07554054,28.96980095,32.01828003,32.92008972,35.65506935,38.39004898,39.8417202486957,41.2933915173913,42.745062786087,44.1967340547826,45.6484053234783,47.1000765921739,48.5517478608696,50.0034191295652,51.4550903982609,52.9067616669565,54.3584329356522,55.8101042043478,57.2617754730435,58.7134467417391,60.1651180104348,61.6167892791304,63.0684605478261,64.5201318165217,65.9718030852174,67.423474353913,68.8751456226087,70.3268168913043,71.77848816,77.18572998,72.90833282,75.85266876,80.58419037,83.30819702,86.09528351,87.01776123,86.1677475,85.63527679,85.01277924,83.46188354,88.7091217,86.06030273,88.13147736,89.89794922,90.38321686,91.36424255,91.42639923,90.29644775,89.72425079,89.72425079,89.72425079
"28","Brazil","Latin America & Caribbean","Upper middle income",109.9942169,109.9942169,109.9942169,109.9942169,109.9942169,109.9942169,109.9942169,109.9942169,109.9942169,109.9942169,109.9942169,109.9942169,109.9942169,109.9942169,109.9942169,109.9942169,109.9942169,109.9942169,109.9942169,109.9942169,109.9942169,109.9942169,109.9942169,109.9942169,109.9942169,109.9942169,109.9942169,109.9942169,109.9942169,109.9942169,109.9942169,109.9942169,109.9942169,109.9942169,109.9942169,109.9942169,109.9942169,109.9942169,109.9942169,109.9942169,109.9942169,109.9942169,109.9942169,101.8686676,102.3710327,101.2919922,98.230995185,95.16999817,96.72012329,96.66548157,95.964431765,95.26338196,95.26338196,95.26338196,95.26338196,95.26338196,95.26338196,95.26338196,95.26338196,95.26338196,95.26338196
"29","Barbados","Latin America & Caribbean","High income",77.87153625,77.87153625,77.87153625,77.87153625,77.87153625,77.87153625,77.87153625,77.87153625,77.87153625,77.87153625,77.87153625,77.87153625,79.3868103,80.00110626,76.23114014,81.3264389,78.87657166,79.17449188,84.81466675,85.55158234,89.27213287,88.21746826,86.38356018,87.13195801,88.20533752,91.60414886,90.42463493,89.245121,88.06560707,86.88609314,85.42652893,87.8248333377778,90.2231377455556,92.6214421533333,95.0197465611111,97.4180509688889,99.8163553766667,102.214659784444,104.612964192222,107.0112686,103.6240768,103.5071182,104.3339233,105.4467697,107.7226486,108.5390015,105.8844376,105.3945084,104.4798431,103.2271423,101.9077988,103.6358871,105.131874066667,106.627861033333,108.123848,107.5281219,106.5098038,106.3274536,103.7039032,102.7071991,102.7071991
"30","Brunei Darussalam","East Asia & Pacific","High income",53.93954086,53.93954086,53.93954086,53.93954086,53.93954086,53.93954086,53.93954086,53.93954086,53.93954086,53.93954086,53.93954086,55.07279968,57.26525879,57.04304886,57.59434891,59.54933167,61.09344101,58.82677078,58.78559875,59.65811157,61.07220078,61.75992966,63.46850967,65.9173584,63.9403801,63.59003067,60.77074814,63.255732728,65.740717316,68.225701904,70.710686492,73.19567108,73.89987183,75.79666138,76.27494812,77.4570617675,78.639175415,79.8212890625,81.00340271,84.21439362,84.64923096,85.06243896,86.54186249,88.37415314,92.80322266,96.58753204,97.44117737,95.79460907,96.01590729,98.20404053,99.17563629,101.4305496,106.2648315,104.9133072,99.59155273,96.41471863,94.05417633,92.93731689,93.48278046,92.09571838,92.09571838
"31","Bhutan","South Asia","Lower middle income",2.337690115,2.337690115,2.337690115,2.337690115,2.337690115,2.337690115,2.337690115,2.337690115,2.337690115,2.337690115,2.337690115,2.677560091,3.206660032,4.1299649475,5.053269863,4.67154653866667,4.28982321433333,3.90809989,4.988869858,6.069639826,7.150409794,8.231179762,9.31194973,10.81357002,11.5720396,11.58598995,12.4978768253846,13.4097637007692,14.3216505761538,15.2335374515385,16.1454243269231,17.0573112023077,17.9691980776923,18.8810849530769,19.7929718284615,20.7048587038462,21.6167455792308,22.5286324546154,23.44051933,26.50309944,30.02342987,33.41059875,36.1957244825,38.980850215,41.7659759475,44.55110168,47.40182877,51.40493011,54.71617126,59.57789993,63.56647873,67.24878693,71.69738007,75.61264801,82.71891785,84.01727295,85.34536743,87.86759949,90.09468079,90.09468079,90.09468079
"32","Botswana","Sub-Saharan Africa","Upper middle income",7.646920204,7.646920204,7.646920204,7.646920204,7.646920204,7.646920204,7.646920204,7.646920204,7.646920204,7.646920204,7.646920204,8.760919571,9.759110451,13.25841045,14.64906025,16.38414955,18.04583931,19.15341949,19.57381058,19.38658905,19.96933937,21.92034912,21.945854185,21.97135925,26.06399918,29.25621033,31.00276947,32.13695145,31.57074928,36.76126099,40.48437119,49.39302063,49.37147141,54.11481094,53.24406815,60.70906067,66.3353907266667,71.9617207833333,77.58805084,78.51727295,80.41092682,80.3061676,81.50727081,82.18070221,83.52474976,83.61094666,84.99632263,85.10595703,79.91677094,79.91677094,79.91677094,79.91677094,79.91677094,79.91677094,79.91677094,79.91677094,79.91677094,79.91677094,79.91677094,79.91677094,79.91677094
"33","Central African Republic","Sub-Saharan Africa","Low income",4.433290005,4.433290005,4.433290005,4.433290005,4.433290005,4.433290005,4.433290005,4.433290005,4.433290005,4.433290005,4.433290005,4.433290005,5.426280022,6.145170212,6.707270145,7.139750004,7.961510181,8.38049984,10.03151989,10.36983967,11.90608978,13.54417992,15.80747032,15.61345959,15.5631547,15.51284981,15.4677,12.99577045,11.64640045,11.18694019,11.84185028,11.93229008,9.962490082,10.1892345217778,10.4159789615556,10.6427234013333,10.8694678411111,11.0962122808889,11.3229567206667,11.5497011604444,11.7764456002222,12.00319004,12.02468967,12.2521711042857,12.4796525385714,12.7071339728571,12.9346154071429,13.1620968414286,13.3895782757143,13.61705971,15.62079525,17.62453079,17.39388084,16.80527067,16.2166605,15.62805033,15.03944016,17.13537979,17.13537979,17.13537979,17.13537979
"34","Canada","North America","High income",96.20948029,96.20948029,96.20948029,96.20948029,96.20948029,96.20948029,96.20948029,96.20948029,96.20948029,96.20948029,96.20948029,96.20948029,95.71112061,94.23075104,92.20983887,91.7469101,90.75224304,90.36446381,89.38469696,88.27030182,87.46263123,88.2752533,92.34300232,94.98457336,98.1000824,99.0982666,99.18464661,99.1088562,99.38040161,99.6363678,99.80230713,101.4082565,102.7138672,104.6062698,105.7663879,105.1524734,105.4769211,105.54044725,105.6039734,102.3761368,101.9231262,101.81673888,101.71035156,101.60396424,101.49757692,101.3911896,101.7282486,101.9034882,102.3444366,102.7344437,102.3984833,103.3489609,109.9874878,109.4859924,109.3330994,110.3565292,112.5142822,113.7628632,114.1235123,114.1235123,114.1235123
"35","Central Europe and the Baltics","","",77.77005,77.77005,77.77005,77.77005,77.77005,77.77005,77.77005,77.77005,77.77005,77.77005,77.77005,77.76736,78.13028,79.01823,79.66363,80.86828,81.65866,83.20742,84.34502,85.28563,86.11077,87.3986,88.20052,88.13249,88.31049,89.15334,90.06757,90.83102,91.30867,91.78324,91.93476,88.64238,86.22961,87.43997,87.60261,87.34559,88.39426,89.26119,88.5939,90.09952,91.55703,93.36799,95.05838,95.64991,92.53244,93.79388,94.06641,94.705,95.53384,95.62157,96.42927,96.93921,97.16927,102.7793,102.1882,101.8687,101.5702,101.8726,101.7527,101.7115,101.7115
